"","lng","lat","lterid","year","month","ppt","tmean"
"382",-149.6,66.63,"ARC",1994,"10",NA,NA
"383",-149.6,66.63,"ARC",1994,"11",NA,NA
"384",-149.6,66.63,"ARC",1994,"12",NA,NA
"385",-149.6,66.63,"ARC",1995,"01",NA,NA
"386",-149.6,66.63,"ARC",1995,"02",NA,NA
"387",-149.6,66.63,"ARC",1995,"03",NA,NA
"388",-149.6,66.63,"ARC",1995,"04",NA,NA
"389",-149.6,66.63,"ARC",1995,"05",NA,NA
"390",-149.6,66.63,"ARC",1995,"06",NA,NA
"391",-149.6,66.63,"ARC",1995,"07",NA,NA
"392",-149.6,66.63,"ARC",1995,"08",NA,NA
"393",-149.6,66.63,"ARC",1995,"09",NA,NA
"394",-149.6,66.63,"ARC",1995,"10",NA,NA
"395",-149.6,66.63,"ARC",1995,"11",NA,NA
"396",-149.6,66.63,"ARC",1995,"12",NA,NA
"397",-149.6,66.63,"ARC",1996,"01",NA,NA
"398",-149.6,66.63,"ARC",1996,"02",NA,NA
"399",-149.6,66.63,"ARC",1996,"03",NA,NA
"400",-149.6,66.63,"ARC",1996,"04",NA,NA
"401",-149.6,66.63,"ARC",1996,"05",NA,NA
"402",-149.6,66.63,"ARC",1996,"06",NA,NA
"403",-149.6,66.63,"ARC",1996,"07",NA,NA
"404",-149.6,66.63,"ARC",1996,"08",NA,NA
"405",-149.6,66.63,"ARC",1996,"09",NA,NA
"406",-149.6,66.63,"ARC",1996,"10",NA,NA
"407",-149.6,66.63,"ARC",1996,"11",NA,NA
"408",-149.6,66.63,"ARC",1996,"12",NA,NA
"409",-149.6,66.63,"ARC",1997,"01",NA,NA
"410",-149.6,66.63,"ARC",1997,"02",NA,NA
"411",-149.6,66.63,"ARC",1997,"03",NA,NA
"412",-149.6,66.63,"ARC",1997,"04",NA,NA
"413",-149.6,66.63,"ARC",1997,"05",NA,NA
"414",-149.6,66.63,"ARC",1997,"06",NA,NA
"415",-149.6,66.63,"ARC",1997,"07",NA,NA
"416",-149.6,66.63,"ARC",1997,"08",NA,NA
"417",-149.6,66.63,"ARC",1997,"09",NA,NA
"418",-149.6,66.63,"ARC",1997,"10",NA,NA
"419",-149.6,66.63,"ARC",1997,"11",NA,NA
"420",-149.6,66.63,"ARC",1997,"12",NA,NA
"421",-149.6,66.63,"ARC",1998,"01",NA,NA
"422",-149.6,66.63,"ARC",1998,"02",NA,NA
"423",-149.6,66.63,"ARC",1998,"03",NA,NA
"424",-149.6,66.63,"ARC",1998,"04",NA,NA
"425",-149.6,66.63,"ARC",1998,"05",NA,NA
"426",-149.6,66.63,"ARC",1998,"06",NA,NA
"427",-149.6,66.63,"ARC",1998,"07",NA,NA
"428",-149.6,66.63,"ARC",1998,"08",NA,NA
"429",-149.6,66.63,"ARC",1998,"09",NA,NA
"430",-149.6,66.63,"ARC",1998,"10",NA,NA
"431",-149.6,66.63,"ARC",1998,"11",NA,NA
"432",-149.6,66.63,"ARC",1998,"12",NA,NA
"433",-149.6,66.63,"ARC",1999,"01",NA,NA
"434",-149.6,66.63,"ARC",1999,"02",NA,NA
"435",-149.6,66.63,"ARC",1999,"03",NA,NA
"436",-149.6,66.63,"ARC",1999,"04",NA,NA
"437",-149.6,66.63,"ARC",1999,"05",NA,NA
"438",-149.6,66.63,"ARC",1999,"06",NA,NA
"439",-149.6,66.63,"ARC",1999,"07",NA,NA
"440",-149.6,66.63,"ARC",1999,"08",NA,NA
"441",-149.6,66.63,"ARC",1999,"09",NA,NA
"442",-149.6,66.63,"ARC",1999,"10",NA,NA
"443",-149.6,66.63,"ARC",1999,"11",NA,NA
"444",-149.6,66.63,"ARC",1999,"12",NA,NA
"445",-149.6,66.63,"ARC",2000,"01",NA,NA
"446",-149.6,66.63,"ARC",2000,"02",NA,NA
"447",-149.6,66.63,"ARC",2000,"03",NA,NA
"448",-149.6,66.63,"ARC",2000,"04",NA,NA
"449",-149.6,66.63,"ARC",2000,"05",NA,NA
"450",-149.6,66.63,"ARC",2000,"06",NA,NA
"451",-149.6,66.63,"ARC",2000,"07",NA,NA
"452",-149.6,66.63,"ARC",2000,"08",NA,NA
"453",-149.6,66.63,"ARC",2000,"09",NA,NA
"454",-149.6,66.63,"ARC",2000,"10",NA,NA
"455",-149.6,66.63,"ARC",2000,"11",NA,NA
"456",-149.6,66.63,"ARC",2000,"12",NA,NA
"457",-149.6,66.63,"ARC",2001,"01",NA,NA
"458",-149.6,66.63,"ARC",2001,"02",NA,NA
"459",-149.6,66.63,"ARC",2001,"03",NA,NA
"460",-149.6,66.63,"ARC",2001,"04",NA,NA
"461",-149.6,66.63,"ARC",2001,"05",NA,NA
"462",-149.6,66.63,"ARC",2001,"06",NA,NA
"463",-149.6,66.63,"ARC",2001,"07",NA,NA
"464",-149.6,66.63,"ARC",2001,"08",NA,NA
"465",-149.6,66.63,"ARC",2001,"09",NA,NA
"466",-149.6,66.63,"ARC",2001,"10",NA,NA
"467",-149.6,66.63,"ARC",2001,"11",NA,NA
"468",-149.6,66.63,"ARC",2001,"12",NA,NA
"469",-149.6,66.63,"ARC",2002,"01",NA,NA
"470",-149.6,66.63,"ARC",2002,"02",NA,NA
"471",-149.6,66.63,"ARC",2002,"03",NA,NA
"472",-149.6,66.63,"ARC",2002,"04",NA,NA
"473",-149.6,66.63,"ARC",2002,"05",NA,NA
"474",-149.6,66.63,"ARC",2002,"06",NA,NA
"475",-149.6,66.63,"ARC",2002,"07",NA,NA
"476",-149.6,66.63,"ARC",2002,"08",NA,NA
"477",-149.6,66.63,"ARC",2002,"09",NA,NA
"478",-149.6,66.63,"ARC",2002,"10",NA,NA
"479",-149.6,66.63,"ARC",2002,"11",NA,NA
"480",-149.6,66.63,"ARC",2002,"12",NA,NA
"481",-149.6,66.63,"ARC",2003,"01",NA,NA
"482",-149.6,66.63,"ARC",2003,"02",NA,NA
"483",-149.6,66.63,"ARC",2003,"03",NA,NA
"484",-149.6,66.63,"ARC",2003,"04",NA,NA
"485",-149.6,66.63,"ARC",2003,"05",NA,NA
"486",-149.6,66.63,"ARC",2003,"06",NA,NA
"487",-149.6,66.63,"ARC",2003,"07",NA,NA
"488",-149.6,66.63,"ARC",2003,"08",NA,NA
"489",-149.6,66.63,"ARC",2003,"09",NA,NA
"490",-149.6,66.63,"ARC",2003,"10",NA,NA
"491",-149.6,66.63,"ARC",2003,"11",NA,NA
"492",-149.6,66.63,"ARC",2003,"12",NA,NA
"493",-149.6,66.63,"ARC",2004,"01",NA,NA
"494",-149.6,66.63,"ARC",2004,"02",NA,NA
"495",-149.6,66.63,"ARC",2004,"03",NA,NA
"496",-149.6,66.63,"ARC",2004,"04",NA,NA
"497",-149.6,66.63,"ARC",2004,"05",NA,NA
"498",-149.6,66.63,"ARC",2004,"06",NA,NA
"499",-149.6,66.63,"ARC",2004,"07",NA,NA
"500",-149.6,66.63,"ARC",2004,"08",NA,NA
"501",-149.6,66.63,"ARC",2004,"09",NA,NA
"502",-149.6,66.63,"ARC",2004,"10",NA,NA
"503",-149.6,66.63,"ARC",2004,"11",NA,NA
"504",-149.6,66.63,"ARC",2004,"12",NA,NA
"505",-149.6,66.63,"ARC",2005,"01",NA,NA
"506",-149.6,66.63,"ARC",2005,"02",NA,NA
"507",-149.6,66.63,"ARC",2005,"03",NA,NA
"508",-149.6,66.63,"ARC",2005,"04",NA,NA
"509",-149.6,66.63,"ARC",2005,"05",NA,NA
"510",-149.6,66.63,"ARC",2005,"06",NA,NA
"511",-149.6,66.63,"ARC",2005,"07",NA,NA
"512",-149.6,66.63,"ARC",2005,"08",NA,NA
"513",-149.6,66.63,"ARC",2005,"09",NA,NA
"514",-149.6,66.63,"ARC",2005,"10",NA,NA
"515",-149.6,66.63,"ARC",2005,"11",NA,NA
"516",-149.6,66.63,"ARC",2005,"12",NA,NA
"517",-149.6,66.63,"ARC",2006,"01",NA,NA
"518",-149.6,66.63,"ARC",2006,"02",NA,NA
"519",-149.6,66.63,"ARC",2006,"03",NA,NA
"520",-149.6,66.63,"ARC",2006,"04",NA,NA
"521",-149.6,66.63,"ARC",2006,"05",NA,NA
"522",-149.6,66.63,"ARC",2006,"06",NA,NA
"523",-149.6,66.63,"ARC",2006,"07",NA,NA
"524",-149.6,66.63,"ARC",2006,"08",NA,NA
"525",-149.6,66.63,"ARC",2006,"09",NA,NA
"526",-149.6,66.63,"ARC",2006,"10",NA,NA
"527",-149.6,66.63,"ARC",2006,"11",NA,NA
"528",-149.6,66.63,"ARC",2006,"12",NA,NA
"529",-149.6,66.63,"ARC",2007,"01",NA,NA
"530",-149.6,66.63,"ARC",2007,"02",NA,NA
"531",-149.6,66.63,"ARC",2007,"03",NA,NA
"532",-149.6,66.63,"ARC",2007,"04",NA,NA
"533",-149.6,66.63,"ARC",2007,"05",NA,NA
"534",-149.6,66.63,"ARC",2007,"06",NA,NA
"535",-149.6,66.63,"ARC",2007,"07",NA,NA
"536",-149.6,66.63,"ARC",2007,"08",NA,NA
"537",-149.6,66.63,"ARC",2007,"09",NA,NA
"538",-149.6,66.63,"ARC",2007,"10",NA,NA
"539",-149.6,66.63,"ARC",2007,"11",NA,NA
"540",-149.6,66.63,"ARC",2007,"12",NA,NA
"541",-149.6,66.63,"ARC",2008,"01",NA,NA
"542",-149.6,66.63,"ARC",2008,"02",NA,NA
"543",-149.6,66.63,"ARC",2008,"03",NA,NA
"544",-149.6,66.63,"ARC",2008,"04",NA,NA
"545",-149.6,66.63,"ARC",2008,"05",NA,NA
"546",-149.6,66.63,"ARC",2008,"06",NA,NA
"547",-149.6,66.63,"ARC",2008,"07",NA,NA
"548",-149.6,66.63,"ARC",2008,"08",NA,NA
"549",-149.6,66.63,"ARC",2008,"09",NA,NA
"550",-149.6,66.63,"ARC",2008,"10",NA,NA
"551",-149.6,66.63,"ARC",2008,"11",NA,NA
"552",-149.6,66.63,"ARC",2008,"12",NA,NA
"553",-149.6,66.63,"ARC",2009,"01",NA,NA
"554",-149.6,66.63,"ARC",2009,"02",NA,NA
"555",-149.6,66.63,"ARC",2009,"03",NA,NA
"556",-149.6,66.63,"ARC",2009,"04",NA,NA
"557",-149.6,66.63,"ARC",2009,"05",NA,NA
"558",-149.6,66.63,"ARC",2009,"06",NA,NA
"559",-149.6,66.63,"ARC",2009,"07",NA,NA
"560",-149.6,66.63,"ARC",2009,"08",NA,NA
"561",-149.6,66.63,"ARC",2009,"09",NA,NA
"562",-149.6,66.63,"ARC",2009,"10",NA,NA
"563",-149.6,66.63,"ARC",2009,"11",NA,NA
"564",-149.6,66.63,"ARC",2009,"12",NA,NA
"565",-149.6,66.63,"ARC",2010,"01",NA,NA
"566",-149.6,66.63,"ARC",2010,"02",NA,NA
"567",-149.6,66.63,"ARC",2010,"03",NA,NA
"568",-149.6,66.63,"ARC",2010,"04",NA,NA
"569",-149.6,66.63,"ARC",2010,"05",NA,NA
"570",-149.6,66.63,"ARC",2010,"06",NA,NA
"571",-149.6,66.63,"ARC",2010,"07",NA,NA
"572",-149.6,66.63,"ARC",2010,"08",NA,NA
"573",-149.6,66.63,"ARC",2010,"09",NA,NA
"574",-149.6,66.63,"ARC",2010,"10",NA,NA
"575",-149.6,66.63,"ARC",2010,"11",NA,NA
"576",-149.6,66.63,"ARC",2010,"12",NA,NA
"577",-149.6,66.63,"ARC",2011,"01",NA,NA
"578",-149.6,66.63,"ARC",2011,"02",NA,NA
"579",-149.6,66.63,"ARC",2011,"03",NA,NA
"580",-149.6,66.63,"ARC",2011,"04",NA,NA
"581",-149.6,66.63,"ARC",2011,"05",NA,NA
"582",-149.6,66.63,"ARC",2011,"06",NA,NA
"583",-149.6,66.63,"ARC",2011,"07",NA,NA
"584",-149.6,66.63,"ARC",2011,"08",NA,NA
"585",-149.6,66.63,"ARC",2011,"09",NA,NA
"586",-149.6,66.63,"ARC",2011,"10",NA,NA
"587",-149.6,66.63,"ARC",2011,"11",NA,NA
"588",-149.6,66.63,"ARC",2011,"12",NA,NA
"589",-149.6,66.63,"ARC",2012,"01",NA,NA
"590",-149.6,66.63,"ARC",2012,"02",NA,NA
"591",-149.6,66.63,"ARC",2012,"03",NA,NA
"592",-149.6,66.63,"ARC",2012,"04",NA,NA
"593",-149.6,66.63,"ARC",2012,"05",NA,NA
"594",-149.6,66.63,"ARC",2012,"06",NA,NA
"595",-149.6,66.63,"ARC",2012,"07",NA,NA
"596",-149.6,66.63,"ARC",2012,"08",NA,NA
"597",-149.6,66.63,"ARC",2012,"09",NA,NA
"598",-149.6,66.63,"ARC",2012,"10",NA,NA
"599",-149.6,66.63,"ARC",2012,"11",NA,NA
"600",-149.6,66.63,"ARC",2012,"12",NA,NA
"601",-149.6,66.63,"ARC",2013,"01",NA,NA
"602",-149.6,66.63,"ARC",2013,"02",NA,NA
"603",-149.6,66.63,"ARC",2013,"03",NA,NA
"604",-149.6,66.63,"ARC",2013,"04",NA,NA
"605",-149.6,66.63,"ARC",2013,"05",NA,NA
"606",-149.6,66.63,"ARC",2013,"06",NA,NA
"607",-149.6,66.63,"ARC",2013,"07",NA,NA
"608",-149.6,66.63,"ARC",2013,"08",NA,NA
"609",-149.6,66.63,"ARC",2013,"09",NA,NA
"610",-149.6,66.63,"ARC",2013,"10",NA,NA
"611",-149.6,66.63,"ARC",2013,"11",NA,NA
"612",-149.6,66.63,"ARC",2013,"12",NA,NA
"613",-149.6,66.63,"ARC",2014,"01",NA,NA
"614",-149.6,66.63,"ARC",2014,"02",NA,NA
"615",-149.6,66.63,"ARC",2014,"03",NA,NA
"616",-149.6,66.63,"ARC",2014,"04",NA,NA
"617",-149.6,66.63,"ARC",2014,"05",NA,NA
"618",-149.6,66.63,"ARC",2014,"06",NA,NA
"619",-149.6,66.63,"ARC",2014,"07",NA,NA
"620",-149.6,66.63,"ARC",2014,"08",NA,NA
"621",-149.6,66.63,"ARC",2014,"09",NA,NA
"622",-149.6,66.63,"ARC",2014,"10",NA,NA
"623",-149.6,66.63,"ARC",2014,"11",NA,NA
"624",-149.6,66.63,"ARC",2014,"12",NA,NA
"625",-149.6,66.63,"ARC",2015,"01",NA,NA
"626",-149.6,66.63,"ARC",2015,"02",NA,NA
"627",-149.6,66.63,"ARC",2015,"03",NA,NA
"628",-149.6,66.63,"ARC",2015,"04",NA,NA
"629",-149.6,66.63,"ARC",2015,"05",NA,NA
"630",-149.6,66.63,"ARC",2015,"06",NA,NA
"631",-149.6,66.63,"ARC",2015,"07",NA,NA
"632",-149.6,66.63,"ARC",2015,"08",NA,NA
"633",-149.6,66.63,"ARC",2015,"09",NA,NA
"634",-149.6,66.63,"ARC",2015,"10",NA,NA
"635",-149.6,66.63,"ARC",2015,"11",NA,NA
"636",-149.6,66.63,"ARC",2015,"12",NA,NA
"637",-149.6,66.63,"ARC",2016,"01",NA,NA
"638",-149.6,66.63,"ARC",2016,"02",NA,NA
"639",-149.6,66.63,"ARC",2016,"03",NA,NA
"640",-149.6,66.63,"ARC",2016,"04",NA,NA
"641",-149.6,66.63,"ARC",2016,"05",NA,NA
"642",-149.6,66.63,"ARC",2016,"06",NA,NA
"643",-149.6,66.63,"ARC",2016,"07",NA,NA
"644",-149.6,66.63,"ARC",2016,"08",NA,NA
"645",-149.6,66.63,"ARC",2016,"09",NA,NA
"646",-149.6,66.63,"ARC",2016,"10",NA,NA
"647",-149.6,66.63,"ARC",2016,"11",NA,NA
"648",-149.6,66.63,"ARC",2016,"12",NA,NA
"649",-147.85,64.86,"BNZ",1990,"01",NA,NA
"650",-147.85,64.86,"BNZ",1990,"02",NA,NA
"651",-147.85,64.86,"BNZ",1990,"03",NA,NA
"652",-147.85,64.86,"BNZ",1990,"04",NA,NA
"653",-147.85,64.86,"BNZ",1990,"05",NA,NA
"654",-147.85,64.86,"BNZ",1990,"06",NA,NA
"655",-147.85,64.86,"BNZ",1990,"07",NA,NA
"656",-147.85,64.86,"BNZ",1990,"08",NA,NA
"657",-147.85,64.86,"BNZ",1990,"09",NA,NA
"658",-147.85,64.86,"BNZ",1990,"10",NA,NA
"659",-147.85,64.86,"BNZ",1990,"11",NA,NA
"660",-147.85,64.86,"BNZ",1990,"12",NA,NA
"661",-147.85,64.86,"BNZ",1991,"01",NA,NA
"662",-147.85,64.86,"BNZ",1991,"02",NA,NA
"663",-147.85,64.86,"BNZ",1991,"03",NA,NA
"664",-147.85,64.86,"BNZ",1991,"04",NA,NA
"665",-147.85,64.86,"BNZ",1991,"05",NA,NA
"666",-147.85,64.86,"BNZ",1991,"06",NA,NA
"667",-147.85,64.86,"BNZ",1991,"07",NA,NA
"668",-147.85,64.86,"BNZ",1991,"08",NA,NA
"669",-147.85,64.86,"BNZ",1991,"09",NA,NA
"670",-147.85,64.86,"BNZ",1991,"10",NA,NA
"671",-147.85,64.86,"BNZ",1991,"11",NA,NA
"672",-147.85,64.86,"BNZ",1991,"12",NA,NA
"673",-147.85,64.86,"BNZ",1992,"01",NA,NA
"674",-147.85,64.86,"BNZ",1992,"02",NA,NA
"675",-147.85,64.86,"BNZ",1992,"03",NA,NA
"676",-147.85,64.86,"BNZ",1992,"04",NA,NA
"677",-147.85,64.86,"BNZ",1992,"05",NA,NA
"678",-147.85,64.86,"BNZ",1992,"06",NA,NA
"679",-147.85,64.86,"BNZ",1992,"07",NA,NA
"680",-147.85,64.86,"BNZ",1992,"08",NA,NA
"681",-147.85,64.86,"BNZ",1992,"09",NA,NA
"682",-147.85,64.86,"BNZ",1992,"10",NA,NA
"683",-147.85,64.86,"BNZ",1992,"11",NA,NA
"684",-147.85,64.86,"BNZ",1992,"12",NA,NA
"685",-147.85,64.86,"BNZ",1993,"01",NA,NA
"686",-147.85,64.86,"BNZ",1993,"02",NA,NA
"687",-147.85,64.86,"BNZ",1993,"03",NA,NA
"688",-147.85,64.86,"BNZ",1993,"04",NA,NA
"689",-147.85,64.86,"BNZ",1993,"05",NA,NA
"690",-147.85,64.86,"BNZ",1993,"06",NA,NA
"691",-147.85,64.86,"BNZ",1993,"07",NA,NA
"692",-147.85,64.86,"BNZ",1993,"08",NA,NA
"693",-147.85,64.86,"BNZ",1993,"09",NA,NA
"694",-147.85,64.86,"BNZ",1993,"10",NA,NA
"695",-147.85,64.86,"BNZ",1993,"11",NA,NA
"696",-147.85,64.86,"BNZ",1993,"12",NA,NA
"697",-147.85,64.86,"BNZ",1994,"01",NA,NA
"698",-147.85,64.86,"BNZ",1994,"02",NA,NA
"699",-147.85,64.86,"BNZ",1994,"03",NA,NA
"700",-147.85,64.86,"BNZ",1994,"04",NA,NA
"701",-147.85,64.86,"BNZ",1994,"05",NA,NA
"702",-147.85,64.86,"BNZ",1994,"06",NA,NA
"703",-147.85,64.86,"BNZ",1994,"07",NA,NA
"704",-147.85,64.86,"BNZ",1994,"08",NA,NA
"705",-147.85,64.86,"BNZ",1994,"09",NA,NA
"706",-147.85,64.86,"BNZ",1994,"10",NA,NA
"707",-147.85,64.86,"BNZ",1994,"11",NA,NA
"708",-147.85,64.86,"BNZ",1994,"12",NA,NA
"709",-147.85,64.86,"BNZ",1995,"01",NA,NA
"710",-147.85,64.86,"BNZ",1995,"02",NA,NA
"711",-147.85,64.86,"BNZ",1995,"03",NA,NA
"712",-147.85,64.86,"BNZ",1995,"04",NA,NA
"713",-147.85,64.86,"BNZ",1995,"05",NA,NA
"714",-147.85,64.86,"BNZ",1995,"06",NA,NA
"715",-147.85,64.86,"BNZ",1995,"07",NA,NA
"716",-147.85,64.86,"BNZ",1995,"08",NA,NA
"717",-147.85,64.86,"BNZ",1995,"09",NA,NA
"718",-147.85,64.86,"BNZ",1995,"10",NA,NA
"719",-147.85,64.86,"BNZ",1995,"11",NA,NA
"720",-147.85,64.86,"BNZ",1995,"12",NA,NA
"721",-147.85,64.86,"BNZ",1996,"01",NA,NA
"722",-147.85,64.86,"BNZ",1996,"02",NA,NA
"723",-147.85,64.86,"BNZ",1996,"03",NA,NA
"724",-147.85,64.86,"BNZ",1996,"04",NA,NA
"725",-147.85,64.86,"BNZ",1996,"05",NA,NA
"726",-147.85,64.86,"BNZ",1996,"06",NA,NA
"727",-147.85,64.86,"BNZ",1996,"07",NA,NA
"728",-147.85,64.86,"BNZ",1996,"08",NA,NA
"729",-147.85,64.86,"BNZ",1996,"09",NA,NA
"730",-147.85,64.86,"BNZ",1996,"10",NA,NA
"731",-147.85,64.86,"BNZ",1996,"11",NA,NA
"732",-147.85,64.86,"BNZ",1996,"12",NA,NA
"733",-147.85,64.86,"BNZ",1997,"01",NA,NA
"734",-147.85,64.86,"BNZ",1997,"02",NA,NA
"735",-147.85,64.86,"BNZ",1997,"03",NA,NA
"736",-147.85,64.86,"BNZ",1997,"04",NA,NA
"737",-147.85,64.86,"BNZ",1997,"05",NA,NA
"738",-147.85,64.86,"BNZ",1997,"06",NA,NA
"739",-147.85,64.86,"BNZ",1997,"07",NA,NA
"740",-147.85,64.86,"BNZ",1997,"08",NA,NA
"741",-147.85,64.86,"BNZ",1997,"09",NA,NA
"742",-147.85,64.86,"BNZ",1997,"10",NA,NA
"743",-147.85,64.86,"BNZ",1997,"11",NA,NA
"744",-147.85,64.86,"BNZ",1997,"12",NA,NA
"745",-147.85,64.86,"BNZ",1998,"01",NA,NA
"746",-147.85,64.86,"BNZ",1998,"02",NA,NA
"747",-147.85,64.86,"BNZ",1998,"03",NA,NA
"748",-147.85,64.86,"BNZ",1998,"04",NA,NA
"749",-147.85,64.86,"BNZ",1998,"05",NA,NA
"750",-147.85,64.86,"BNZ",1998,"06",NA,NA
"751",-147.85,64.86,"BNZ",1998,"07",NA,NA
"752",-147.85,64.86,"BNZ",1998,"08",NA,NA
"753",-147.85,64.86,"BNZ",1998,"09",NA,NA
"754",-147.85,64.86,"BNZ",1998,"10",NA,NA
"755",-147.85,64.86,"BNZ",1998,"11",NA,NA
"756",-147.85,64.86,"BNZ",1998,"12",NA,NA
"757",-147.85,64.86,"BNZ",1999,"01",NA,NA
"758",-147.85,64.86,"BNZ",1999,"02",NA,NA
"759",-147.85,64.86,"BNZ",1999,"03",NA,NA
"760",-147.85,64.86,"BNZ",1999,"04",NA,NA
"761",-147.85,64.86,"BNZ",1999,"05",NA,NA
"762",-147.85,64.86,"BNZ",1999,"06",NA,NA
"763",-147.85,64.86,"BNZ",1999,"07",NA,NA
"764",-147.85,64.86,"BNZ",1999,"08",NA,NA
"765",-147.85,64.86,"BNZ",1999,"09",NA,NA
"766",-147.85,64.86,"BNZ",1999,"10",NA,NA
"767",-147.85,64.86,"BNZ",1999,"11",NA,NA
"768",-147.85,64.86,"BNZ",1999,"12",NA,NA
"769",-147.85,64.86,"BNZ",2000,"01",NA,NA
"770",-147.85,64.86,"BNZ",2000,"02",NA,NA
"771",-147.85,64.86,"BNZ",2000,"03",NA,NA
"772",-147.85,64.86,"BNZ",2000,"04",NA,NA
"773",-147.85,64.86,"BNZ",2000,"05",NA,NA
"774",-147.85,64.86,"BNZ",2000,"06",NA,NA
"775",-147.85,64.86,"BNZ",2000,"07",NA,NA
"776",-147.85,64.86,"BNZ",2000,"08",NA,NA
"777",-147.85,64.86,"BNZ",2000,"09",NA,NA
"778",-147.85,64.86,"BNZ",2000,"10",NA,NA
"779",-147.85,64.86,"BNZ",2000,"11",NA,NA
"780",-147.85,64.86,"BNZ",2000,"12",NA,NA
"781",-147.85,64.86,"BNZ",2001,"01",NA,NA
"782",-147.85,64.86,"BNZ",2001,"02",NA,NA
"783",-147.85,64.86,"BNZ",2001,"03",NA,NA
"784",-147.85,64.86,"BNZ",2001,"04",NA,NA
"785",-147.85,64.86,"BNZ",2001,"05",NA,NA
"786",-147.85,64.86,"BNZ",2001,"06",NA,NA
"787",-147.85,64.86,"BNZ",2001,"07",NA,NA
"788",-147.85,64.86,"BNZ",2001,"08",NA,NA
"789",-147.85,64.86,"BNZ",2001,"09",NA,NA
"790",-147.85,64.86,"BNZ",2001,"10",NA,NA
"791",-147.85,64.86,"BNZ",2001,"11",NA,NA
"792",-147.85,64.86,"BNZ",2001,"12",NA,NA
"793",-147.85,64.86,"BNZ",2002,"01",NA,NA
"794",-147.85,64.86,"BNZ",2002,"02",NA,NA
"795",-147.85,64.86,"BNZ",2002,"03",NA,NA
"796",-147.85,64.86,"BNZ",2002,"04",NA,NA
"797",-147.85,64.86,"BNZ",2002,"05",NA,NA
"798",-147.85,64.86,"BNZ",2002,"06",NA,NA
"799",-147.85,64.86,"BNZ",2002,"07",NA,NA
"800",-147.85,64.86,"BNZ",2002,"08",NA,NA
"801",-147.85,64.86,"BNZ",2002,"09",NA,NA
"802",-147.85,64.86,"BNZ",2002,"10",NA,NA
"803",-147.85,64.86,"BNZ",2002,"11",NA,NA
"804",-147.85,64.86,"BNZ",2002,"12",NA,NA
"805",-147.85,64.86,"BNZ",2003,"01",NA,NA
"806",-147.85,64.86,"BNZ",2003,"02",NA,NA
"807",-147.85,64.86,"BNZ",2003,"03",NA,NA
"808",-147.85,64.86,"BNZ",2003,"04",NA,NA
"809",-147.85,64.86,"BNZ",2003,"05",NA,NA
"810",-147.85,64.86,"BNZ",2003,"06",NA,NA
"811",-147.85,64.86,"BNZ",2003,"07",NA,NA
"812",-147.85,64.86,"BNZ",2003,"08",NA,NA
"813",-147.85,64.86,"BNZ",2003,"09",NA,NA
"814",-147.85,64.86,"BNZ",2003,"10",NA,NA
"815",-147.85,64.86,"BNZ",2003,"11",NA,NA
"816",-147.85,64.86,"BNZ",2003,"12",NA,NA
"817",-147.85,64.86,"BNZ",2004,"01",NA,NA
"818",-147.85,64.86,"BNZ",2004,"02",NA,NA
"819",-147.85,64.86,"BNZ",2004,"03",NA,NA
"820",-147.85,64.86,"BNZ",2004,"04",NA,NA
"821",-147.85,64.86,"BNZ",2004,"05",NA,NA
"822",-147.85,64.86,"BNZ",2004,"06",NA,NA
"823",-147.85,64.86,"BNZ",2004,"07",NA,NA
"824",-147.85,64.86,"BNZ",2004,"08",NA,NA
"825",-147.85,64.86,"BNZ",2004,"09",NA,NA
"826",-147.85,64.86,"BNZ",2004,"10",NA,NA
"827",-147.85,64.86,"BNZ",2004,"11",NA,NA
"828",-147.85,64.86,"BNZ",2004,"12",NA,NA
"829",-147.85,64.86,"BNZ",2005,"01",NA,NA
"830",-147.85,64.86,"BNZ",2005,"02",NA,NA
"831",-147.85,64.86,"BNZ",2005,"03",NA,NA
"832",-147.85,64.86,"BNZ",2005,"04",NA,NA
"833",-147.85,64.86,"BNZ",2005,"05",NA,NA
"834",-147.85,64.86,"BNZ",2005,"06",NA,NA
"835",-147.85,64.86,"BNZ",2005,"07",NA,NA
"836",-147.85,64.86,"BNZ",2005,"08",NA,NA
"837",-147.85,64.86,"BNZ",2005,"09",NA,NA
"838",-147.85,64.86,"BNZ",2005,"10",NA,NA
"839",-147.85,64.86,"BNZ",2005,"11",NA,NA
"840",-147.85,64.86,"BNZ",2005,"12",NA,NA
"841",-147.85,64.86,"BNZ",2006,"01",NA,NA
"842",-147.85,64.86,"BNZ",2006,"02",NA,NA
"843",-147.85,64.86,"BNZ",2006,"03",NA,NA
